experiment_id,run_id,config_id,query_id,video_id,scope,ingestion_ms,audio_extraction_ms,asr_ms,frame_extraction_ms,text_embedding_ms,image_embedding_ms,indexing_ms,query_embedding_ms,retrieval_ms,generation_ms,total_pipeline_ms,cache_state,success,error
paper_pilot_cuda_final_v3,run_02,whisper_medium,q030,vid_006,query,,,,,,,,8.060224,0.186187,3044.094884,3053.229241,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,,vid_007,video_preprocessing,8.271886,413.351238,9445.825784,1.954766,421.145031,2241.368895,1.891719,,,,12765.898772,warm,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,q031,vid_007,query,,,,,,,,6.127698,0.277863,5646.080199,5653.377420,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,q032,vid_007,query,,,,,,,,10.234810,0.201507,12468.222515,12479.584072,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,q033,vid_007,query,,,,,,,,11.709677,0.216677,4839.840188,4852.707001,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,q034,vid_007,query,,,,,,,,8.875886,0.194698,9051.021168,9061.250052,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,q035,vid_007,query,,,,,,,,11.191410,0.197815,6707.119838,6719.433565,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,,vid_008,video_preprocessing,8.935629,437.494979,9143.969103,1.911730,418.940585,2044.583089,1.903028,,,,12297.490299,warm,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,q036,vid_008,query,,,,,,,,5.887871,0.258168,9471.665977,9478.732578,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,q037,vid_008,query,,,,,,,,9.515433,0.183845,8294.471284,8305.087468,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,q038,vid_008,query,,,,,,,,9.017251,0.190006,3784.031742,3794.152777,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,q039,vid_008,query,,,,,,,,12.955643,0.203566,12366.554802,12380.643469,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,q040,vid_008,query,,,,,,,,8.406919,0.190847,5074.569465,5083.992583,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,,vid_009,video_preprocessing,16.681925,453.542680,10647.368401,2.184293,546.623156,9690.634482,2.126858,,,,21590.314055,warm,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,q041,vid_009,query,,,,,,,,6.056020,0.269862,5602.690474,5609.827355,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,q042,vid_009,query,,,,,,,,7.172969,0.192475,4316.418283,4324.737166,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,q043,vid_009,query,,,,,,,,12.944682,0.258199,5708.097484,5722.577306,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,q044,vid_009,query,,,,,,,,9.315816,0.211923,11112.382504,11122.880731,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,q045,vid_009,query,,,,,,,,8.351286,0.193837,5723.782233,5733.167772,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,,vid_001,video_preprocessing,7.178649,501.863782,2980.678756,2.245803,485.743966,1539.919686,2.164945,,,,5569.364019,warm,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q001,vid_001,query,,,,,,,,5.190617,0.279082,5861.308067,5867.721159,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q002,vid_001,query,,,,,,,,13.896771,0.244622,4831.894355,4847.118080,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q003,vid_001,query,,,,,,,,8.642077,0.199560,5300.869826,5311.027470,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q004,vid_001,query,,,,,,,,9.954157,0.262840,5880.435090,5891.547482,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q005,vid_001,query,,,,,,,,8.688918,0.191339,4508.001573,4517.753449,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,,vid_002,video_preprocessing,27.432677,513.709801,2568.880360,2.143325,468.113987,1682.593226,4.239503,,,,5411.905597,warm,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q006,vid_002,query,,,,,,,,5.972330,0.368803,6183.570125,6190.981219,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q007,vid_002,query,,,,,,,,11.149332,0.216779,3314.040223,3326.223388,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q008,vid_002,query,,,,,,,,11.587520,0.207741,7623.726739,7636.374608,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q009,vid_002,query,,,,,,,,8.118002,0.202136,4541.860329,4551.035368,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q010,vid_002,query,,,,,,,,8.772251,0.185891,5814.388861,5824.237347,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,,vid_003,video_preprocessing,14.517337,657.405735,1758.327153,1.808752,483.022046,8852.859121,2.001803,,,,11814.635799,warm,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q011,vid_003,query,,,,,,,,5.786987,0.312263,3991.417486,3998.458384,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q012,vid_003,query,,,,,,,,7.577893,0.193225,7639.126105,7647.784803,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q013,vid_003,query,,,,,,,,8.400440,0.188006,6461.672419,6471.251714,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q014,vid_003,query,,,,,,,,9.536058,0.196768,12214.814044,12225.766349,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q015,vid_003,query,,,,,,,,8.599508,0.201237,8881.128712,8890.859171,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,,vid_004,video_preprocessing,11.573053,620.662944,2030.250018,1.919893,456.353761,2246.729820,1.946982,,,,5425.004703,warm,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q016,vid_004,query,,,,,,,,5.945993,0.305698,6624.424298,6631.550172,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q017,vid_004,query,,,,,,,,8.168664,0.195284,7335.487570,7344.896694,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q018,vid_004,query,,,,,,,,9.190128,0.196926,10215.620063,10225.991199,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q019,vid_004,query,,,,,,,,9.065761,0.209672,6528.801424,6539.030497,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q020,vid_004,query,,,,,,,,9.803003,0.237842,9525.090558,9536.191130,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,,vid_005,video_preprocessing,53.213019,545.879418,2496.513003,2.169726,575.258920,8409.662821,3.674168,,,,12340.953110,warm,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q021,vid_005,query,,,,,,,,7.242685,0.331086,7189.310066,7198.050817,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q022,vid_005,query,,,,,,,,8.674756,0.375947,4203.546456,4216.191554,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q023,vid_005,query,,,,,,,,8.738983,0.233195,10271.073509,10281.259943,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q024,vid_005,query,,,,,,,,14.597933,0.202690,5425.665142,5441.466128,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q025,vid_005,query,,,,,,,,13.587921,0.297281,13707.794602,13723.320089,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,,vid_006,video_preprocessing,40.168594,443.338588,2195.325560,2.010722,542.439626,2355.847766,6.430208,,,,5822.234778,warm,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q026,vid_006,query,,,,,,,,8.993152,0.370310,8558.245252,8568.533335,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q027,vid_006,query,,,,,,,,9.227739,0.198066,4264.350100,4274.649381,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q028,vid_006,query,,,,,,,,9.138389,0.198084,15892.956652,15905.200694,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q029,vid_006,query,,,,,,,,11.356057,0.375482,4896.766372,4909.412031,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q030,vid_006,query,,,,,,,,14.432718,0.264815,3100.571692,3116.509369,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,,vid_007,video_preprocessing,13.971697,552.513812,3819.578268,1.899120,469.017889,2236.033033,2.160994,,,,7144.113820,warm,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q031,vid_007,query,,,,,,,,7.503966,0.289680,6441.012821,6449.740105,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q032,vid_007,query,,,,,,,,13.877813,0.320558,6326.081826,6341.562319,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q033,vid_007,query,,,,,,,,9.939998,0.183157,4540.908564,4551.872170,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q034,vid_007,query,,,,,,,,8.652195,0.199672,6588.809139,6598.610669,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q035,vid_007,query,,,,,,,,10.946244,0.188909,6763.251788,6775.414137,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,,vid_008,video_preprocessing,11.446854,488.906568,1736.752460,1.869280,457.889034,2204.582305,1.820099,,,,4949.879024,warm,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q036,vid_008,query,,,,,,,,7.238273,0.289541,5085.243313,5093.599437,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q037,vid_008,query,,,,,,,,11.854385,0.199240,3682.705571,3697.116392,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q038,vid_008,query,,,,,,,,9.055442,0.200927,11068.479691,11078.738933,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q039,vid_008,query,,,,,,,,8.002778,0.179334,23414.601030,23423.747028,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q040,vid_008,query,,,,,,,,14.024462,0.201369,4793.766893,4808.857581,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,,vid_009,video_preprocessing,54.359955,858.830459,2294.722088,2.197525,712.035832,10477.278232,2.483737,,,,14454.503661,warm,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q041,vid_009,query,,,,,,,,6.265671,0.383416,4280.491240,4287.998002,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q042,vid_009,query,,,,,,,,7.004156,0.185430,5212.669192,5220.735161,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q043,vid_009,query,,,,,,,,8.073726,0.179818,5791.471884,5800.577871,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q044,vid_009,query,,,,,,,,10.217142,0.214461,7049.875226,7061.201716,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q045,vid_009,query,,,,,,,,8.132565,0.192283,5431.464497,5440.748129,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,,vid_001,video_preprocessing,8.686671,613.115756,2267.937534,0.000000,483.779004,0.000000,1.233709,,,,3414.556671,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,q001,vid_001,query,,,,,,,,4.915159,0.168428,754.879143,760.576949,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,q002,vid_001,query,,,,,,,,7.313667,0.109262,2152.017049,2160.113664,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,q003,vid_001,query,,,,,,,,9.502434,0.122100,1096.647677,1107.005095,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,q004,vid_001,query,,,,,,,,11.894230,0.128056,1792.496613,1805.290421,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,q005,vid_001,query,,,,,,,,15.487534,0.131971,1503.199491,1519.589915,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,,vid_002,video_preprocessing,11.777960,478.644235,2338.183082,0.000000,445.557347,0.000000,1.157021,,,,3314.948536,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,q006,vid_002,query,,,,,,,,5.082018,0.123893,2437.759809,2443.623637,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,q007,vid_002,query,,,,,,,,10.793223,1.621357,810.284421,823.308358,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,q008,vid_002,query,,,,,,,,8.301877,0.197094,1263.348726,1272.534666,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,q009,vid_002,query,,,,,,,,8.601305,0.120062,1523.651395,1532.987536,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,q010,vid_002,query,,,,,,,,9.047648,0.108603,1838.027587,1847.817236,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,,vid_003,video_preprocessing,14.819531,410.936807,1810.528097,0.000000,383.027324,0.000000,0.924169,,,,2658.371769,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,q011,vid_003,query,,,,,,,,4.887572,2.852441,1229.833498,1238.432141,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,q012,vid_003,query,,,,,,,,7.417675,0.118929,1266.603464,1274.807405,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,q013,vid_003,query,,,,,,,,6.889674,0.114997,1340.514805,1348.257053,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,q014,vid_003,query,,,,,,,,13.565181,0.152955,2833.352881,2848.392507,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,q015,vid_003,query,,,,,,,,8.933576,0.115640,2125.982213,2135.684142,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,,vid_004,video_preprocessing,14.926951,473.924942,2059.621208,0.000000,413.720848,0.000000,1.058005,,,,3012.015444,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,q016,vid_004,query,,,,,,,,4.923929,0.131007,1087.309885,1093.061719,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,q017,vid_004,query,,,,,,,,12.894431,0.115022,826.494887,840.127990,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,q018,vid_004,query,,,,,,,,10.638325,0.116365,6368.764293,6380.312169,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,q019,vid_004,query,,,,,,,,8.205654,0.113933,1023.414684,1032.411390,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,q020,vid_004,query,,,,,,,,13.412971,0.123858,1171.586918,1185.864807,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,,vid_005,video_preprocessing,28.812193,554.614268,2130.112884,0.000000,411.160360,0.000000,0.939205,,,,3176.600996,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,q021,vid_005,query,,,,,,,,4.818174,0.114190,1876.768591,1882.396205,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,q022,vid_005,query,,,,,,,,13.470011,1.511703,3116.343713,3132.274951,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,q023,vid_005,query,,,,,,,,8.666769,0.109867,2705.497611,2715.001262,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,q024,vid_005,query,,,,,,,,9.625964,0.110803,1503.372683,1513.792784,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,q025,vid_005,query,,,,,,,,7.781534,0.106834,1716.791442,1725.456510,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,,vid_006,video_preprocessing,12.577986,448.121050,1962.516318,0.000000,419.280538,0.000000,1.006952,,,,2882.485599,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,q026,vid_006,query,,,,,,,,5.041750,0.117011,1672.733788,1678.536758,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,q027,vid_006,query,,,,,,,,9.412687,0.113380,910.663077,920.836610,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,q028,vid_006,query,,,,,,,,11.852877,0.115675,2863.060411,2875.797802,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,q029,vid_006,query,,,,,,,,9.899157,0.106156,2309.147195,2319.814859,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,q030,vid_006,query,,,,,,,,8.470636,0.108036,698.605594,707.801549,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,,vid_007,video_preprocessing,11.943399,536.713134,3328.244388,0.000000,368.497427,0.000000,0.905510,,,,4290.793523,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,q031,vid_007,query,,,,,,,,5.189142,0.109000,4139.535275,4145.594241,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,q032,vid_007,query,,,,,,,,11.492251,0.125258,2256.862621,2269.133910,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,q033,vid_007,query,,,,,,,,8.041503,0.109431,1206.286517,1215.077472,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,q034,vid_007,query,,,,,,,,8.120379,0.133313,1892.331557,1901.309139,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,q035,vid_007,query,,,,,,,,14.692703,0.138901,823.738656,839.449939,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,,vid_008,video_preprocessing,8.601966,504.493261,1750.147292,0.000000,364.545896,0.000000,0.944148,,,,2668.663389,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,q036,vid_008,query,,,,,,,,5.144053,0.120675,1190.998830,1196.940686,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,q037,vid_008,query,,,,,,,,7.967236,1.429030,2753.723755,2763.810542,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,q038,vid_008,query,,,,,,,,9.847683,0.107665,2257.491901,2268.335904,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,q039,vid_008,query,,,,,,,,7.395399,0.110922,5726.651260,5734.885429,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,q040,vid_008,query,,,,,,,,9.271691,0.108634,2648.238177,2658.311235,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,,vid_009,video_preprocessing,12.162607,560.298908,2647.931658,0.000000,452.188161,0.000000,1.073603,,,,3711.560493,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,q041,vid_009,query,,,,,,,,5.033964,0.123103,1295.809796,1301.683086,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,q042,vid_009,query,,,,,,,,8.626570,0.121537,851.851571,861.245823,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,q043,vid_009,query,,,,,,,,8.038099,0.120378,1121.692965,1130.620490,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,q044,vid_009,query,,,,,,,,11.786667,0.111854,2200.244007,2212.817349,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,text_only,q045,vid_009,query,,,,,,,,8.154776,0.116400,1419.024869,1427.954280,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,image_only,,vid_001,video_preprocessing,6.976981,0.000000,0.000000,6.317835,0.000000,1657.933643,1.249301,,,,1717.382675,warm,true,
paper_pilot_cuda_final_v3,run_03,image_only,q001,vid_001,query,,,,,,,,5.267944,0.121649,6362.272035,6368.320117,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,image_only,q002,vid_001,query,,,,,,,,8.968547,0.111293,6441.002883,6450.732925,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,image_only,q003,vid_001,query,,,,,,,,9.005282,0.112941,6164.784651,6174.728296,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,image_only,q004,vid_001,query,,,,,,,,13.509388,0.181587,10751.620744,10766.325514,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,image_only,q005,vid_001,query,,,,,,,,11.284182,0.119610,4792.510524,4804.553273,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,image_only,,vid_002,video_preprocessing,23.158124,0.000000,0.000000,2.886712,0.000000,1677.864169,2.249018,,,,1911.953170,warm,true,
paper_pilot_cuda_final_v3,run_03,image_only,q006,vid_002,query,,,,,,,,5.794525,0.126453,5771.366698,5778.176811,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,image_only,q007,vid_002,query,,,,,,,,125.840802,8.065717,4204.898991,4340.512707,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,image_only,q008,vid_002,query,,,,,,,,18.241897,0.129127,10363.400500,10382.387106,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,image_only,q009,vid_002,query,,,,,,,,12.095492,0.113082,4917.749313,4930.613591,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,image_only,q010,vid_002,query,,,,,,,,9.515784,0.109646,9014.353412,9024.682049,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,image_only,,vid_003,video_preprocessing,83.378890,0.000000,0.000000,6.560918,0.000000,8826.114466,3.886495,,,,9186.178771,warm,true,
paper_pilot_cuda_final_v3,run_03,image_only,q011,vid_003,query,,,,,,,,5.776916,0.134895,7356.275167,7362.910350,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,image_only,q012,vid_003,query,,,,,,,,8.505413,0.105979,4726.289815,4735.592263,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,image_only,q013,vid_003,query,,,,,,,,8.619353,0.110313,15747.028562,15756.819288,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,image_only,q014,vid_003,query,,,,,,,,11.634146,0.108947,6183.115119,6195.544150,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,image_only,q015,vid_003,query,,,,,,,,8.634008,0.114657,15579.989163,15589.495546,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,image_only,,vid_004,video_preprocessing,67.770741,0.000000,0.000000,5.482146,0.000000,2364.791034,0.969532,,,,2491.898042,warm,true,
paper_pilot_cuda_final_v3,run_03,image_only,q016,vid_004,query,,,,,,,,5.553599,0.131570,4526.451646,4545.212949,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,image_only,q017,vid_004,query,,,,,,,,8.720430,0.121404,12490.053212,12499.623780,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,image_only,q018,vid_004,query,,,,,,,,11.896190,0.119415,11067.695360,11080.463447,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,image_only,q019,vid_004,query,,,,,,,,13.459171,0.109913,7545.415044,7559.720150,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,image_only,q020,vid_004,query,,,,,,,,8.989630,0.105412,8186.581276,8196.367636,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,image_only,,vid_005,video_preprocessing,31.753923,0.000000,0.000000,1.794183,0.000000,8027.738699,1.056593,,,,8109.465286,warm,true,
paper_pilot_cuda_final_v3,run_03,image_only,q021,vid_005,query,,,,,,,,5.845243,0.122845,15681.409780,15688.527160,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,image_only,q022,vid_005,query,,,,,,,,11.766297,0.109890,7848.075935,7863.512839,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,image_only,q023,vid_005,query,,,,,,,,8.298463,0.112103,15673.549838,15682.819225,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,image_only,q024,vid_005,query,,,,,,,,11.907698,0.107787,6375.733958,6388.442465,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,image_only,q025,vid_005,query,,,,,,,,8.328678,0.118800,15680.955963,15690.231758,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,image_only,,vid_006,video_preprocessing,14.712217,0.000000,0.000000,6.377097,0.000000,2357.815955,0.976243,,,,2433.127100,warm,true,
paper_pilot_cuda_final_v3,run_03,image_only,q026,vid_006,query,,,,,,,,8.019316,0.165026,11602.810225,11611.740845,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,image_only,q027,vid_006,query,,,,,,,,30.129535,0.219386,4479.161479,4510.680486,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,image_only,q028,vid_006,query,,,,,,,,9.312682,0.112707,14564.051229,14574.380472,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,image_only,q029,vid_006,query,,,,,,,,10.548120,0.117147,4905.002891,4916.309444,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,image_only,q030,vid_006,query,,,,,,,,9.437562,0.116416,7686.165317,7696.507534,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,image_only,,vid_007,video_preprocessing,16.663804,0.000000,0.000000,6.411069,0.000000,2208.725975,1.175098,,,,2286.103191,warm,true,
paper_pilot_cuda_final_v3,run_03,image_only,q031,vid_007,query,,,,,,,,6.458552,0.142864,7491.007770,7498.293667,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,image_only,q032,vid_007,query,,,,,,,,68.559517,3.679363,4704.683724,4778.390715,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,image_only,q033,vid_007,query,,,,,,,,8.968371,0.147456,5508.424239,5518.328477,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,image_only,q034,vid_007,query,,,,,,,,19.472153,0.143426,15031.942836,15053.009000,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,image_only,q035,vid_007,query,,,,,,,,101.334887,4.494098,7810.406279,7916.967162,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,image_only,,vid_008,video_preprocessing,44.889040,0.000000,0.000000,8.551766,0.000000,2246.744189,5.204987,,,,2558.874794,warm,true,
paper_pilot_cuda_final_v3,run_03,image_only,q036,vid_008,query,,,,,,,,6.239959,0.150527,5129.606416,5136.624759,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,image_only,q037,vid_008,query,,,,,,,,9.597434,0.130740,4355.245512,4365.748870,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,image_only,q038,vid_008,query,,,,,,,,14.116250,0.106068,10744.973570,10760.072541,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,image_only,q039,vid_008,query,,,,,,,,46.517110,0.187647,16547.676014,16595.493647,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,image_only,q040,vid_008,query,,,,,,,,13.253822,0.120928,11650.892958,11664.961282,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,image_only,,vid_009,video_preprocessing,63.630633,0.000000,0.000000,5.552063,0.000000,10370.962572,1.147916,,,,10492.962298,warm,true,
paper_pilot_cuda_final_v3,run_03,image_only,q041,vid_009,query,,,,,,,,12.705901,0.166618,6873.629173,6887.314526,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,image_only,q042,vid_009,query,,,,,,,,8.289973,0.112024,5761.625542,5770.720601,not_applicable,true,
paper_pilot_cuda_final_v3,run_03,image_only,q043,vid_009,query,,,,,,,,10.180165,0.126448,6963.723328,6974.733991,not_applicable,true,
